Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/update/68323ad0c3197b36243f69d5,2,0,163.3716250071302,167.06529150542337,163.3716250071302,170.75895800371654,153.0,0.016787300735894878,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323ad0c3197b36243f69d8,1,0,158.02133399120066,158.02133399120066,158.02133399120066,158.02133399120066,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad0c3197b36243f69e1,3,0,166.76183299568947,163.62594399834052,157.88479099865071,166.76183299568947,152.0,0.025180951103842317,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323ad0c3197b36243f69ec,3,0,160.0,161.05570833315141,158.30645800451748,163.0040839954745,152.66666666666666,0.025180951103842317,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad0c3197b36243f6a02,1,0,167.90320799918845,167.90320799918845,167.90320799918845,167.90320799918845,153.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323ad1c3197b36243f6a25,2,0,157.94687499874271,157.44052050285973,156.93416600697674,157.94687499874271,153.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad1c3197b36243f6a2b,1,0,157.05424999759998,157.05424999759998,157.05424999759998,157.05424999759998,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad1c3197b36243f6a3a,1,0,158.63187500508502,158.63187500508502,158.63187500508502,158.63187500508502,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad1c3197b36243f6a4f,1,0,153.00637499603909,153.00637499603909,153.00637499603909,153.00637499603909,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/update/68323ad2c3197b36243f6a7e,8,0,160.0,165.1428541244968,152.40904199890792,208.9065829932224,152.0,0.06714920294357951,0.0,160,160,170,170,210,210,210,210,210,210,210
PUT,/update/68323ad3c3197b36243f6aaa,1,0,154.99750000890344,154.99750000890344,154.99750000890344,154.99750000890344,152.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/update/68323ad3c3197b36243f6aac,1,0,165.25429200555664,165.25429200555664,165.25429200555664,165.25429200555664,153.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323ad3c3197b36243f6ac0,2,0,158.48437500244472,158.2476250041509,158.0108750058571,158.48437500244472,152.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad3c3197b36243f6ace,4,0,160.0,158.07027074697544,154.2449169937754,161.95370799687225,152.0,0.033574601471789756,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad3c3197b36243f6ad9,2,0,160.0,161.38597899407614,158.4404579916736,164.33149999647867,153.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad3c3197b36243f6add,1,0,163.00141700776294,163.00141700776294,163.00141700776294,163.00141700776294,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad3c3197b36243f6ae1,1,0,163.92654199444223,163.92654199444223,163.92654199444223,163.92654199444223,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad4c3197b36243f6b33,3,0,160.0,162.95580599883883,154.99320899834856,170.05654200329445,152.0,0.025180951103842317,0.0,160,160,170,170,170,170,170,170,170,170,170
PUT,/update/68323ad5c3197b36243f6b42,1,0,164.40608400444034,164.40608400444034,164.40608400444034,164.40608400444034,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad5c3197b36243f6b56,2,0,158.0000419926364,156.56329200282926,155.12654201302212,158.0000419926364,153.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad5c3197b36243f6b5f,1,0,157.10187499644235,157.10187499644235,157.10187499644235,157.10187499644235,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad6c3197b36243f6b8a,1,0,168.41741700773127,168.41741700773127,168.41741700773127,168.41741700773127,153.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323ad6c3197b36243f6bb1,2,0,153.52950000669807,156.258875002095,153.52950000669807,158.98824999749195,152.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad7c3197b36243f6bdb,1,0,160.3430419927463,160.3430419927463,160.3430419927463,160.3430419927463,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad7c3197b36243f6bf0,1,0,157.4026669986779,157.4026669986779,157.4026669986779,157.4026669986779,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad7c3197b36243f6c03,1,0,153.62379200814757,153.62379200814757,153.62379200814757,153.62379200814757,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/update/68323ad7c3197b36243f6c0d,1,0,171.3292909989832,171.3292909989832,171.3292909989832,171.3292909989832,153.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323ad8c3197b36243f6c16,1,0,160.68204201292247,160.68204201292247,160.68204201292247,160.68204201292247,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad8c3197b36243f6c18,1,0,163.23554200062063,163.23554200062063,163.23554200062063,163.23554200062063,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad8c3197b36243f6c2c,1,0,164.16129199205898,164.16129199205898,164.16129199205898,164.16129199205898,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad8c3197b36243f6c33,3,0,159.0767500019865,157.3667083333324,154.2657079990022,159.0767500019865,152.0,0.025180951103842317,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ad8c3197b36243f6c4a,6,0,160.0,164.5969304954633,154.42824999627192,205.32850000017788,152.33333333333334,0.05036190220768463,0.0,160,160,160,160,210,210,210,210,210,210,210
PUT,/update/68323adac3197b36243f6ccb,2,0,160.0,160.161062492989,155.90258299198467,164.41954199399333,152.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323adac3197b36243f6cdb,1,0,157.17704199778382,157.17704199778382,157.17704199778382,157.17704199778382,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323adac3197b36243f6ced,3,0,156.98825000436045,155.58056966498648,154.45595899655018,156.98825000436045,153.0,0.025180951103842317,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323adac3197b36243f6cf8,1,0,161.8564999953378,161.8564999953378,161.8564999953378,161.8564999953378,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323adbc3197b36243f6d10,1,0,164.10520899808034,164.10520899808034,164.10520899808034,164.10520899808034,4.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323adbc3197b36243f6d2a,1,0,164.54408399295062,164.54408399295062,164.54408399295062,164.54408399295062,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323adbc3197b36243f6d2c,1,0,159.33020900411066,159.33020900411066,159.33020900411066,159.33020900411066,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323adcc3197b36243f6d69,3,0,160.0,160.09097200003453,156.40266599075403,163.69875000964385,152.66666666666666,0.025180951103842317,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323adcc3197b36243f6d8f,1,0,209.09445799770765,209.09445799770765,209.09445799770765,209.09445799770765,4.0,0.008393650367947439,0.0,210,210,210,210,210,210,210,210,210,210,210
PUT,/update/68323addc3197b36243f6d96,3,0,160.0,159.08920866786502,154.09758400346618,161.78504200070165,152.66666666666666,0.025180951103842317,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323addc3197b36243f6d9f,3,0,160.0,163.37666700322492,156.48212500673253,170.39279200253077,152.0,0.025180951103842317,0.0,160,160,170,170,170,170,170,170,170,170,170
PUT,/update/68323addc3197b36243f6da2,2,0,160.0,162.22652100259438,156.09691700956319,168.35612499562558,153.0,0.016787300735894878,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323addc3197b36243f6db5,6,0,160.0,161.62309750022055,154.10854200308677,168.34320899215527,152.0,0.05036190220768463,0.0,160,160,170,170,170,170,170,170,170,170,170
PUT,/update/68323addc3197b36243f6dbd,3,0,160.0,162.33026400247277,155.6868750049034,171.16104200249538,152.33333333333334,0.025180951103842317,0.0,160,160,170,170,170,170,170,170,170,170,170
PUT,/update/68323addc3197b36243f6dcb,4,0,160.21520798676647,183.6121039959835,160.21520798676647,207.48512500722427,153.0,0.033574601471789756,0.0,200,200,210,210,210,210,210,210,210,210,210
PUT,/update/68323adec3197b36243f6dd9,4,0,160.0,160.5793127528159,156.7727920046309,166.28404200309888,152.0,0.033574601471789756,0.0,160,160,170,170,170,170,170,170,170,170,170
PUT,/update/68323adec3197b36243f6e00,6,0,160.0,169.34329883709628,154.92233401164412,200.2632090006955,152.0,0.05036190220768463,0.0,160,160,180,180,200,200,200,200,200,200,200
PUT,/update/68323adec3197b36243f6e03,2,0,161.5859589946922,163.3932084951084,161.5859589946922,165.20045799552463,153.0,0.016787300735894878,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323adec3197b36243f6e15,2,0,153.3504169929074,161.347562498122,153.3504169929074,169.34470800333656,153.0,0.016787300735894878,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323adfc3197b36243f6e27,1,0,163.6841250001453,163.6841250001453,163.6841250001453,163.6841250001453,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323adfc3197b36243f6e42,5,0,160.0,160.32565819914453,155.7805000047665,165.9881669911556,152.6,0.041968251839737195,0.0,160,160,160,170,170,170,170,170,170,170,170
PUT,/update/68323adfc3197b36243f6e4b,1,0,158.01612500217743,158.01612500217743,158.01612500217743,158.01612500217743,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323adfc3197b36243f6e56,1,0,155.18508400418796,155.18508400418796,155.18508400418796,155.18508400418796,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323adfc3197b36243f6e5d,4,0,160.0,158.11773975292454,155.1037090102909,164.3419169995468,152.25,0.033574601471789756,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323adfc3197b36243f6e68,4,0,160.14104199712165,168.89626024931204,160.14104199712165,189.1585830016993,152.5,0.033574601471789756,0.0,160,160,190,190,190,190,190,190,190,190,190
PUT,/update/68323adfc3197b36243f6e70,3,0,160.0,161.72354166337755,154.38500000163913,168.96533299586736,152.33333333333334,0.025180951103842317,0.0,160,160,170,170,170,170,170,170,170,170,170
PUT,/update/68323ae0c3197b36243f6e74,1,0,156.22862499731127,156.22862499731127,156.22862499731127,156.22862499731127,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae0c3197b36243f6e87,1,0,153.74845899350476,153.74845899350476,153.74845899350476,153.74845899350476,152.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/update/68323ae0c3197b36243f6e97,1,0,155.45320900855586,155.45320900855586,155.45320900855586,155.45320900855586,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae0c3197b36243f6ea9,2,0,154.26979199401103,161.26214600080857,154.26979199401103,168.2545000076061,152.0,0.016787300735894878,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323ae0c3197b36243f6eb8,1,0,161.54741701029707,161.54741701029707,161.54741701029707,161.54741701029707,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae1c3197b36243f6eba,2,0,160.0,159.46189600072103,157.08004200132564,161.84375000011642,152.5,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae1c3197b36243f6ecb,3,0,170.0,169.22822199800672,162.59587499371264,179.3397909932537,152.33333333333334,0.025180951103842317,0.0,170,170,180,180,180,180,180,180,180,180,180
PUT,/update/68323ae1c3197b36243f6eda,1,0,151.61158300179522,151.61158300179522,151.61158300179522,151.61158300179522,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/update/68323ae1c3197b36243f6edd,1,0,154.65912499348633,154.65912499348633,154.65912499348633,154.65912499348633,152.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/update/68323ae1c3197b36243f6eea,2,0,154.65854099602439,157.58564550196752,154.65854099602439,160.51275000791065,153.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae1c3197b36243f6f00,8,0,160.0,171.46598449835437,156.87358300783671,204.4931669952348,152.25,0.06714920294357951,0.0,160,170,190,190,200,200,200,200,200,200,200
PUT,/update/68323ae2c3197b36243f6f10,1,0,153.92749999591615,153.92749999591615,153.92749999591615,153.92749999591615,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/update/68323ae2c3197b36243f6f16,2,0,160.0,162.458416998561,159.94416699686553,164.97266700025648,153.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae2c3197b36243f6f44,1,0,154.57358400453813,154.57358400453813,154.57358400453813,154.57358400453813,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/update/68323ae3c3197b36243f6f6a,2,0,160.0,161.1235625023255,158.03287499875296,164.21425000589807,152.5,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae3c3197b36243f6f83,2,0,156.91541699925438,156.76060449914075,156.60579199902713,156.91541699925438,153.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae3c3197b36243f6f92,1,0,180.34524998802226,180.34524998802226,180.34524998802226,180.34524998802226,153.0,0.008393650367947439,0.0,180,180,180,180,180,180,180,180,180,180,180
PUT,/update/68323ae4c3197b36243f6fb2,3,0,162.59641699434724,162.9468609947556,162.59641699434724,163.5273749998305,152.33333333333334,0.025180951103842317,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae4c3197b36243f6fbd,3,0,163.57241699006408,180.8671670005424,163.57241699006408,214.47866701055318,152.33333333333334,0.025180951103842317,0.0,160,160,210,210,210,210,210,210,210,210,210
PUT,/update/68323ae4c3197b36243f6fc3,1,0,155.01745798974298,155.01745798974298,155.01745798974298,155.01745798974298,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae5c3197b36243f6ff3,1,0,155.51687500556,155.51687500556,155.51687500556,155.51687500556,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae5c3197b36243f7018,1,0,172.5124170043273,172.5124170043273,172.5124170043273,172.5124170043273,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323ae5c3197b36243f7028,3,0,160.0,169.79012532586543,155.0194589945022,189.69245899643283,152.0,0.025180951103842317,0.0,160,160,190,190,190,190,190,190,190,190,190
PUT,/update/68323ae6c3197b36243f7031,2,0,160.0,160.2598544995999,156.36904200073332,164.15066699846648,152.5,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae6c3197b36243f7045,5,0,160.0,160.7747002010001,153.78154198697302,165.18029200960882,152.2,0.041968251839737195,0.0,160,160,160,170,170,170,170,170,170,170,170
PUT,/update/68323ae6c3197b36243f705c,1,0,189.53179099480622,189.53179099480622,189.53179099480622,189.53179099480622,153.0,0.008393650367947439,0.0,190,190,190,190,190,190,190,190,190,190,190
PUT,/update/68323ae7c3197b36243f7089,1,0,154.4093749980675,154.4093749980675,154.4093749980675,154.4093749980675,152.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/update/68323ae8c3197b36243f70c6,1,0,167.87487499823328,167.87487499823328,167.87487499823328,167.87487499823328,152.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323ae8c3197b36243f70cb,1,0,160.22491600597277,160.22491600597277,160.22491600597277,160.22491600597277,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae8c3197b36243f70d8,2,0,152.4964580021333,154.14247900480404,152.4964580021333,155.7885000074748,153.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae8c3197b36243f70dd,1,0,159.99845800979529,159.99845800979529,159.99845800979529,159.99845800979529,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae9c3197b36243f710a,1,0,161.02595800475683,161.02595800475683,161.02595800475683,161.02595800475683,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323ae9c3197b36243f7118,2,0,152.6744170114398,156.78270850185072,152.6744170114398,160.89099999226164,153.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aeac3197b36243f7157,1,0,161.74916698946618,161.74916698946618,161.74916698946618,161.74916698946618,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aeac3197b36243f7177,1,0,159.9075419944711,159.9075419944711,159.9075419944711,159.9075419944711,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aebc3197b36243f71a0,2,0,152.51200000056997,153.04531250149012,152.51200000056997,153.57862500241026,152.5,0.016787300735894878,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/update/68323aebc3197b36243f71b3,2,0,152.84445800352842,179.18154150538612,152.84445800352842,205.51862500724383,153.0,0.016787300735894878,0.0,210,210,210,210,210,210,210,210,210,210,210
PUT,/update/68323aebc3197b36243f71c0,1,0,156.7123749991879,156.7123749991879,156.7123749991879,156.7123749991879,4.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aebc3197b36243f71c7,2,0,153.43429199128877,154.40029199817218,153.43429199128877,155.36629200505558,153.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aebc3197b36243f71ce,1,0,164.1918330133194,164.1918330133194,164.1918330133194,164.1918330133194,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aebc3197b36243f71d6,3,0,170.0,166.50954166349644,158.35091599728912,173.1367920001503,152.66666666666666,0.025180951103842317,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323aecc3197b36243f71f5,1,0,163.46516700286884,163.46516700286884,163.46516700286884,163.46516700286884,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aecc3197b36243f7204,1,0,169.04537500522565,169.04537500522565,169.04537500522565,169.04537500522565,153.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323aecc3197b36243f7206,1,0,163.71379100019112,163.71379100019112,163.71379100019112,163.71379100019112,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aecc3197b36243f720b,1,0,164.72083301050588,164.72083301050588,164.72083301050588,164.72083301050588,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aecc3197b36243f720d,3,0,157.8505000070436,156.45247200639764,153.8817079999717,157.8505000070436,152.33333333333334,0.025180951103842317,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aecc3197b36243f7223,3,0,157.73445800004993,156.3756666679789,154.5714579988271,157.73445800004993,153.0,0.025180951103842317,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aecc3197b36243f722d,1,0,159.61604099720716,159.61604099720716,159.61604099720716,159.61604099720716,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aecc3197b36243f7235,1,0,157.50733300228603,157.50733300228603,157.50733300228603,157.50733300228603,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aedc3197b36243f7255,3,0,162.89887500170153,176.209388669425,162.89887500170153,202.19258300494403,152.0,0.025180951103842317,0.0,160,160,200,200,200,200,200,200,200,200,200
PUT,/update/68323aedc3197b36243f725b,1,0,154.5509999996284,154.5509999996284,154.5509999996284,154.5509999996284,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/update/68323aedc3197b36243f726a,5,0,160.0,163.3619081985671,156.205958002829,171.0131250001723,152.0,0.041968251839737195,0.0,160,160,160,170,170,170,170,170,170,170,170
PUT,/update/68323aedc3197b36243f726e,5,0,160.0,163.3945915993536,157.05654201155994,168.7202910106862,152.0,0.041968251839737195,0.0,160,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323aedc3197b36243f7281,1,0,192.40008399356157,192.40008399356157,192.40008399356157,192.40008399356157,153.0,0.008393650367947439,0.0,190,190,190,190,190,190,190,190,190,190,190
PUT,/update/68323aeec3197b36243f728c,1,0,155.6212909927126,155.6212909927126,155.6212909927126,155.6212909927126,4.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aeec3197b36243f72b6,2,0,164.0934170136461,165.07547951187007,164.0934170136461,166.05754201009404,153.0,0.016787300735894878,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323aefc3197b36243f72d1,1,0,205.47950000036508,205.47950000036508,205.47950000036508,205.47950000036508,153.0,0.008393650367947439,0.0,210,210,210,210,210,210,210,210,210,210,210
PUT,/update/68323aefc3197b36243f72d7,4,0,160.0,173.02932324673748,155.88108399242628,216.0274589987239,152.25,0.033574601471789756,0.0,160,160,220,220,220,220,220,220,220,220,220
PUT,/update/68323aefc3197b36243f72e5,3,0,160.0,160.79558299679775,156.3951249991078,163.85241599346045,153.0,0.025180951103842317,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323aefc3197b36243f72f4,3,0,166.9016669911798,163.3723196622062,158.20691699627787,166.9016669911798,152.0,0.025180951103842317,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323af0c3197b36243f7327,6,0,170.0,181.95396533216504,162.76937500515487,226.78591699514072,152.0,0.05036190220768463,0.0,170,170,200,200,230,230,230,230,230,230,230
PUT,/update/68323af0c3197b36243f7338,5,0,160.0,158.57371680031065,152.72758300125133,164.68008399533574,152.0,0.041968251839737195,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323af1c3197b36243f736f,2,0,160.0,162.17083349329187,158.43041699554306,165.91124999104068,152.5,0.016787300735894878,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323af1c3197b36243f7377,1,0,168.08829200454056,168.08829200454056,168.08829200454056,168.08829200454056,153.0,0.008393650367947439,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323af1c3197b36243f7384,1,0,160.37216699623968,160.37216699623968,160.37216699623968,160.37216699623968,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323af1c3197b36243f738a,2,0,169.90824999811593,167.4546454960364,165.00104099395685,169.90824999811593,153.0,0.016787300735894878,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323af1c3197b36243f738c,1,0,214.18424999865238,214.18424999865238,214.18424999865238,214.18424999865238,153.0,0.008393650367947439,0.0,210,210,210,210,210,210,210,210,210,210,210
PUT,/update/68323af1c3197b36243f738f,1,0,158.34516700124368,158.34516700124368,158.34516700124368,158.34516700124368,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323af1c3197b36243f739d,2,0,160.0,162.71806250006193,158.06750000047032,167.36862499965355,152.0,0.016787300735894878,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323af1c3197b36243f73a8,1,0,152.69770901068114,152.69770901068114,152.69770901068114,152.69770901068114,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/update/68323af1c3197b36243f73ab,2,0,162.54562498943415,163.77062499668682,162.54562498943415,164.9956250039395,152.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323af1c3197b36243f73ad,1,0,152.3979580088053,152.3979580088053,152.3979580088053,152.3979580088053,153.0,0.008393650367947439,0.0,150,150,150,150,150,150,150,150,150,150,150
PUT,/update/68323af2c3197b36243f73e6,1,0,160.5760420061415,160.5760420061415,160.5760420061415,160.5760420061415,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323af3c3197b36243f7406,1,0,222.37116600445006,222.37116600445006,222.37116600445006,222.37116600445006,153.0,0.008393650367947439,0.0,220,220,220,220,220,220,220,220,220,220,220
PUT,/update/68323af3c3197b36243f7423,2,0,154.73433399165515,181.45897949580103,154.73433399165515,208.18362499994691,152.5,0.016787300735894878,0.0,210,210,210,210,210,210,210,210,210,210,210
PUT,/update/68323af3c3197b36243f7429,2,0,160.0,163.86920800141525,159.6427080075955,168.095707995235,152.5,0.016787300735894878,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323af3c3197b36243f742b,3,0,160.0,163.01366632978898,155.48516598937567,169.4101250031963,152.66666666666666,0.025180951103842317,0.0,160,160,170,170,170,170,170,170,170,170,170
PUT,/update/68323af4c3197b36243f7464,4,0,160.0,160.1959790023102,155.51174999563955,167.87091600417625,152.0,0.033574601471789756,0.0,160,160,170,170,170,170,170,170,170,170,170
PUT,/update/68323af4c3197b36243f7474,1,0,163.76100000343286,163.76100000343286,163.76100000343286,163.76100000343286,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323af5c3197b36243f748e,2,0,166.41874999913853,165.93764600111172,165.4565420030849,166.41874999913853,152.5,0.016787300735894878,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323af5c3197b36243f7490,3,0,160.0,158.85580566343074,156.37699999206234,163.01899999962188,152.0,0.025180951103842317,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323af5c3197b36243f7496,2,0,160.0,158.24066650384339,155.89479100890458,160.5865419987822,153.0,0.016787300735894878,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323af5c3197b36243f74d0,1,0,160.36779200658202,160.36779200658202,160.36779200658202,160.36779200658202,153.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323af5c3197b36243f74d4,5,0,160.0,161.42100859433413,155.41449999727774,164.0967089915648,152.0,0.041968251839737195,0.0,160,160,160,160,160,160,160,160,160,160,160
PUT,/update/68323af5c3197b36243f74db,2,0,154.07737500208896,163.23545799968997,154.07737500208896,172.39354099729098,152.5,0.016787300735894878,0.0,170,170,170,170,170,170,170,170,170,170,170
PUT,/update/68323af6c3197b36243f74f2,1,0,158.50529199815355,158.50529199815355,158.50529199815355,158.50529199815355,152.0,0.008393650367947439,0.0,160,160,160,160,160,160,160,160,160,160,160
